1706;-1392;912
1680;-1436;863
1646;-1468;892
1630;-1498;921
1654;-1522;877
1610;-1332;902
1498;-1160;969
1346;-1058;942
1160;-938;858
956;-844;980
1006;-1010;944
990;-998;901
760;-994;854
208;-866;890
-244;-862;890
-514;-1066;908
-904;-1424;994
-1474;-1830;1224
-1766;-2214;1455
-1682;-2414;1361
-1594;-2508;1368
-1526;-2310;1209
-1478;-2326;1132
-1324;-2146;1049
-1424;-2402;1127
-1556;-2510;1256
-1556;-2502;1174
-1564;-2452;1283
-1626;-2402;1270
-1462;-2430;1216
-1336;-2428;1106
-1306;-2422;1159
-1408;-2322;1136
-1346;-2386;1088
-946;-2770;929
-338;-3296;908
-420;-3416;962
-938;-3304;1081
-1068;-3162;1177
-936;-3252;1079
-760;-3308;991
-780;-3228;1081
-818;-3208;1079
-730;-3318;1014
-696;-3264;1101
-574;-3254;970
-486;-3364;1001
-424;-3428;1022
-408;-3436;1096
-110;-3596;989
76;-3666;1061
202;-3572;962
456;-3618;913
700;-3510;868
1172;-3336;941
1656;-2956;894
1838;-2552;926
2006;-2082;951
1928;-2034;983
1906;-1942;983
1836;-1944;998
1802;-1912;1013
1840;-1718;1042
1716;-1712;985
1442;-1650;787
1366;-1706;820
1564;-1752;864
1694;-1744;935
1652;-1662;817
1506;-1518;907
1550;-1372;898
1510;-1232;911
1352;-986;901
1056;-830;915
972;-652;977
850;-564;1029
682;-646;928
548;-826;904
330;-988;714
-80;-1096;741
-686;-1146;927
-1034;-1488;946
-1188;-2002;977
-1288;-2350;1016
-1178;-2452;999
-1010;-2634;1063
-950;-2772;924
-922;-2602;971
-1124;-2490;975
-1250;-2570;1061
-1190;-2836;1152
-1170;-2996;1108
-1118;-3040;1060
-1138;-2940;1115
-1244;-2902;1137
-1192;-2842;1117
-1240;-2792;1074
-1332;-2888;1163
-1344;-2962;1209
-1408;-3052;1274
-1544;-3266;1439
-1702;-3320;1699
-1808;-3140;1665
-1446;-3172;1363
-1010;-3418;1284
-720;-3704;1318
-652;-3702;1288
-762;-3658;1353
-710;-3144;1045
-606;-2670;865
-766;-2678;921
-1066;-2922;1078
-904;-2970;1067
-790;-3008;974
-802;-3084;1022
-902;-3002;1080
-1100;-2918;1201
-976;-2980;1117
-846;-3160;1058
-894;-3030;1097
-1004;-2878;1009
-906;-3126;1080
-786;-3008;997
-650;-3144;1035
-516;-3536;1085
-600;-3476;1142
-508;-3212;1043
-454;-3276;1016
-456;-3012;806
-336;-2960;846
-234;-2758;794
-42;-1918;698
136;-666;1011
320;572;2089
600;982;3766
954;724;4868
1208;146;5659
1200;160;5526
954;462;5372
830;264;5638
772;28;5907
730;32;5942
752;-150;6024
840;-402;6254
936;-370;6191
778;-242;6235
476;-94;6055
192;616;5151
-356;900;3741
-912;448;2520
-1088;-466;1517
-856;-1460;928
-544;-1978;814
-262;-2198;684
-120;-2426;721
-372;-2672;835
-592;-2834;915
-712;-2830;989
-654;-2844;942
-508;-3038;923
-406;-2868;832
-528;-3012;924
-778;-3064;1054
-986;-2774;1049
-1154;-2464;977
-1104;-2490;1070
-990;-2234;979
-800;-2438;887
-696;-2774;910
-598;-3134;960
-518;-3272;939
-438;-3248;879
-512;-3476;1077
-698;-3752;1269
-738;-3950;1360
-646;-3930;1427
-532;-4102;1405
-572;-4200;1519
-634;-4302;1725
-676;-4390;1826
-732;-4598;2184
-842;-4868;2799
-1038;-4910;3555
-1030;-4928;4254
-922;-4680;5200
-622;-4272;5915
-200;-3718;6446
-130;-3242;6638
-272;-2610;6833
-382;-2100;6882
-668;-1910;6684
-930;-1548;6637
-986;-1350;6536
-1004;-1242;6551
-1002;-1276;6491
-958;-1292;6596
-860;-1710;6694
-832;-2598;6688
-1034;-3778;6180
-958;-4492;5397
-922;-5026;4287
-832;-4990;3024
-834;-4568;2142
-850;-3866;1390
-802;-3080;966
-846;-2394;938
-830;-1846;914
-892;-1216;1183
-1006;-1022;1185
-1098;-1006;1225
-1140;-1166;1287
-1152;-1160;1217
-1186;-1522;1099
-1164;-2554;1018
-1112;-3846;1524
-1056;-4500;2264
-998;-4940;3098
-1058;-4998;3681
-1034;-4976;4341
-1090;-4784;4806
-1044;-4562;5184
-994;-4306;5622
-976;-3998;6000
-978;-3670;6228
-972;-3326;6384
-1096;-3170;6375
-1220;-3228;6301
-1200;-3184;6375
-1138;-3332;6330
-1170;-3862;5995
-1242;-4452;5248
-1260;-4812;4271
-1342;-4812;3272
-1368;-4598;2784
-1382;-4294;2200
-1406;-3862;1734
-1492;-3318;1378
-1506;-2628;1340
-1544;-2174;1211
-1542;-2150;1270
-1500;-2278;1224
-1434;-2378;1210
-1416;-2272;1196
-1426;-2164;1177
-1412;-2108;1128
-1450;-2102;1172
-1592;-2256;1197
-1722;-2408;1328
-1820;-2704;1559
-1710;-2880;1605
-1676;-2924;1408
-1504;-2998;1430
-1352;-3088;1335
-1354;-3150;1338
-1764;-2732;1287
-1526;-2472;1222
-1474;-2600;1136
-1496;-2942;1262
-1390;-3070;1327
-1424;-3224;1390
-1500;-3598;1596
-1584;-3820;1806
-1646;-3720;1820
-1646;-3746;1879
-1660;-3580;1814
-1716;-3348;1607
-1688;-3378;1697
-1602;-3474;1605
-1632;-3446;1592
-1662;-3420;1640
-1584;-3238;1518
-1562;-2910;1382
-1610;-2146;1266
-1756;-1136;1561
-1688;-352;2061
-1584;272;2904
-1324;458;3925
-1202;486;4600
-1092;206;5246
-1048;-314;5802
-1094;-772;6149
-1176;-1080;6253
-1212;-1230;6256
-1196;-1382;6339
-1172;-1540;6438
-1062;-1666;6493
-1128;-1670;6477
-1182;-1372;6435
-1346;-948;6146
-1554;-378;5524
-1742;14;4840
-1780;236;4025
-1800;176;3021
-1762;-264;2231
-1712;-854;1750
-1524;-1446;1377
-1392;-1916;1150
-1218;-2578;1028
-1166;-3130;1146
-1326;-3282;1304
-1428;-3398;1423
-1482;-3330;1522
-1284;-3252;1429
-1434;-3180;1323
-1490;-2972;1309
-1688;-2168;1283
-1958;-1128;1828
-2032;-386;2413
-1898;68;3096
-1786;208;4031
-1654;44;4792
-1686;-442;5469
-1752;-924;5789
-1722;-1456;6084
-1620;-1782;6263
-1600;-1840;6266
-1678;-1770;6214
-1574;-1730;6162
-1608;-1818;6154
-1598;-1758;6269
-1668;-1372;6073
-1864;-864;5663
-1978;-354;5053
-1972;26;4450
-1862;208;4028
-1736;206;3322
-1692;140;2888
-1694;8;2532
-1708;-300;2193
-1608;-688;1701
-1502;-1190;1406
-1404;-1702;1279
-1416;-2058;1117
-1338;-2362;1033
-1372;-2560;1095
-1336;-2584;1055
-1334;-2588;1085
-1318;-2530;1131
-1268;-2456;1063
-1316;-2484;1059
-1332;-2490;1053
-1348;-2446;1060
-1284;-2516;1115
-1202;-2544;978
-1022;-2546;920
-862;-2448;953
-966;-2388;917
-1178;-2272;971
-1462;-2034;1172
-1438;-2014;1095
-1456;-2068;1141
-1472;-2028;1167
-1632;-2066;1291
-2024;-2228;1590
-2338;-2234;1957
-2600;-2186;2384
-2828;-2212;2821
-2936;-2296;3206
-2914;-2362;3457
-2954;-2320;3695
-2958;-2334;4223
-2770;-2368;4932
-2302;-2346;5623
-1716;-2256;6251
-1018;-2326;6675
-440;-2190;6807
-32;-2090;6957
388;-2102;6780
1020;-2156;6709
1778;-2234;6633
2386;-2188;6189
2706;-2102;5865
2786;-2294;5820
2660;-2464;5882
2650;-2512;5892
2750;-2400;5753
2756;-2378;5718
2690;-2372;5811
2504;-2422;5989
2012;-2406;6380
1130;-2440;6848
-242;-2468;6849
-1642;-2466;6281
-2366;-2436;5571
-2764;-2356;4725
-2914;-2332;4005
-2846;-2178;2931
-2332;-1930;1921
-1554;-1762;1244
-922;-1842;898
-736;-1906;857
-844;-1914;851
-1202;-1972;1022
-1284;-2020;1065
-1256;-1940;943
-1114;-2002;929
-1154;-2076;951
-1276;-2146;1167
-1588;-2292;1260
-1880;-2264;1472
-2072;-2294;1657
-2092;-2264;1579
-1850;-2328;1439
-1650;-2572;1291
-1456;-2584;1161
-1310;-2688;1079
-1292;-2694;1166
-1356;-2760;1136
-1438;-3014;1306
-1534;-3162;1296
-1632;-3130;1505
-1646;-3034;1452
-1680;-2978;1421
-1578;-3046;1376
-1636;-3074;1438
-1670;-2966;1402
-1724;-2792;1367
-1680;-2606;1367
-1642;-2556;1249
-1560;-2614;1271
-1412;-2682;1222
-1396;-2574;1176
-1316;-2400;1069
-1412;-2166;1159
-1448;-2124;1184
-1594;-2174;1153
-1530;-2216;1218
-1588;-2268;1234
-1616;-2294;1266
-1566;-2338;1319
-1504;-2320;1203
-1410;-2250;1180
-1344;-2218;1078
-1152;-2014;880
-1042;-1626;999
-1036;-1542;993
-1228;-1878;973
-1468;-1850;1158
-1458;-1704;1163
-1404;-1860;1156
-1466;-1794;1178
-1618;-1758;1341
-1634;-1908;1235
-1720;-1822;1439
-1722;-1828;1380
-1580;-1918;1283
-1434;-2006;1096
-1214;-2062;1026
-1010;-2148;900
-808;-2068;819
-554;-2000;701
-220;-1944;648
92;-2010;616
588;-1958;634
1338;-1916;719
2190;-2032;1075
3018;-2116;1838
3554;-2190;2859
3592;-2442;3774
3480;-2544;4385
3442;-2620;4678
3184;-2726;5094
2868;-2818;5632
2168;-2916;6120
1436;-2946;6583
1182;-2918;6610
1402;-2992;6587
1684;-3134;6387
1748;-3136;6353
1642;-3160;6396
1434;-3112;6460
1580;-2926;6462
2166;-2842;6247
3108;-2634;5351
3626;-2482;3942
3558;-2274;2581
3036;-1996;1793
2358;-1838;1221
1614;-1846;850
748;-1858;562
-60;-1876;674
-848;-1898;787
-1486;-1884;1148
-1930;-1902;1562
-2154;-1874;1783
-2200;-1698;1866
-2182;-1610;1822
-2014;-1614;1706
-1882;-1608;1487
-1740;-1552;1464
-1740;-1576;1358
-1664;-1546;1318
-1628;-1568;1319
-1570;-1538;1261
-1520;-1598;1242
-1508;-1632;1272
-1560;-1676;1312
-1558;-1724;1187
-1558;-1694;1168
-1418;-1674;1163
-1438;-1560;1217
-1430;-1532;1182
-1430;-1546;1203
-1472;-1468;1206
-1318;-1522;1101
-1030;-1540;939
-768;-1596;874
-352;-1744;730
112;-1806;560
620;-1850;676
1110;-1730;602
1582;-1560;952
2074;-1656;1088
2616;-1824;1387
2992;-1994;1860
3400;-2158;2519
3520;-2286;3075
3570;-2394;3510
3544;-2518;4083
3284;-2650;4938
3056;-2632;5444
2856;-2622;5746
2618;-2554;5878
2376;-2582;6052
2252;-2666;6172
2242;-2628;6198
2248;-2580;6193
2264;-2626;6101
2334;-2602;6054
2590;-2538;5899
3096;-2470;5293
3434;-2406;4557
3614;-2208;3707
3548;-1864;2917
3220;-1650;1893
2346;-1622;1273
1352;-1588;810
404;-1588;645
-272;-1716;667
-756;-1808;825
-1128;-1820;891
-1284;-1872;1093
-1486;-2016;1129
-1640;-2070;1307
-1796;-1960;1473
-2012;-1746;1642
-2006;-1784;1569
-1960;-1848;1547
-1926;-1840;1494
-1876;-1862;1427
-1814;-1758;1421
-1800;-1832;1363
-1766;-1740;1393
-1698;-1692;1269
-1560;-1596;1137
-1180;-1480;1043
-744;-1394;851
-150;-1382;771
550;-1242;684
1350;-1268;827
2004;-1372;1085
2464;-1390;1520
2728;-1352;1709
2680;-1358;1613
2662;-1394;1630
2786;-1496;1796
3204;-1646;2307
3498;-1694;3095
3506;-1848;4136
3272;-1906;5045
2748;-1886;5716
2356;-1876;6182
2228;-2096;6257
2114;-2260;6273
1774;-2296;6386
1584;-2180;6614
1398;-2110;6573
1296;-2122;6727
1200;-2246;6667
1192;-2310;6680
1086;-2316;6790
890;-2280;6823
802;-2148;6790
870;-2126;6740
894;-2234;6770
852;-2228;6789
776;-2330;6816
764;-2270;6767
982;-2264;6779
1236;-2256;6758
1696;-2176;6441
2128;-2140;6193
2676;-2192;5794
3104;-2180;5186
3482;-2082;4327
3526;-1858;3258
3252;-1602;2353
2350;-1208;1345
1398;-1046;938
602;-1072;806
-204;-1312;733
-892;-1578;899
-1378;-1696;1112
-1464;-1666;1110
-1440;-1694;1175
-1632;-1920;1172
-1722;-1916;1238
-1752;-1918;1316
-1848;-1780;1379
-1842;-1940;1413
-1832;-1946;1365
-1804;-2046;1331
-1710;-2252;1276
-1596;-2226;1273
-1468;-2268;1189
-1398;-2262;1176
-1302;-2178;1043
-1146;-2284;937
-946;-2408;829
-620;-2258;691
-430;-2170;696
-412;-2306;713
-520;-2296;766
-844;-2046;806
-1082;-2190;901
-1008;-2316;940
-898;-2226;906
-1226;-2108;958
-1382;-2196;1027
-1072;-2348;911
-770;-2396;753
-624;-2210;744
-792;-1882;808
-1018;-1830;914
-836;-1248;919
-496;-1070;762
82;-894;886
726;-994;767
1220;-1238;782
1260;-1484;734
1178;-1564;697
1056;-1422;710
998;-1350;724
1096;-1388;798
1390;-1324;881
1436;-1304;883
1544;-1404;896
1702;-1472;945
1738;-1670;883
1824;-1828;1005
1856;-1808;976
1766;-1842;979
1720;-1692;971
1494;-1598;867
1418;-1534;773
1590;-1496;888
1670;-1384;912
1606;-1440;875
1524;-1340;897
1498;-1356;921
1686;-1454;937
1736;-1586;900
1784;-1596;997
1742;-1674;884
1620;-1674;886
1566;-1730;922
1682;-1858;906
1776;-1946;961
1636;-1786;822
1712;-1782;980
1872;-1862;972
1932;-1910;991
1788;-2040;833
1608;-2272;870
1536;-2324;828
1748;-2236;930
1812;-2156;893
1888;-2144;967
1880;-2430;955
1740;-2906;1040
1558;-3068;1014
1194;-3290;944
680;-3548;961
166;-3860;1044
-72;-3872;1154
-188;-3686;1133
-176;-3482;952
-254;-3316;835
-272;-3216;845
-278;-3300;902
-306;-3436;976
-520;-3314;898
-786;-3154;977
-960;-3086;1114
-952;-3076;1028
-862;-3048;997
-884;-2968;975
-862;-2966;951
-850;-3080;947
-726;-3222;1019
-698;-3240;1057
-692;-3288;1088
-762;-3224;969
-812;-3102;1062
-980;-3020;1076
-1098;-2990;1096
-1024;-2988;1032
-1016;-2922;1063
-1136;-2934;1072
-1172;-2960;1148
-1176;-2952;1111
-1204;-2968;1148
-1314;-3070;1238
-1356;-3060;1334
-1434;-2980;1315
-1378;-3018;1361
-1346;-3028;1314
-1334;-3102;1299
-1486;-3050;1353
-1540;-3008;1367
-1618;-2906;1379
-1614;-2936;1376
-1382;-2848;1204
-1070;-2776;1026
-1202;-2714;1135
-1194;-2454;1065
-1194;-2160;1068
-1356;-1532;1130
-1402;-856;1411
-1362;-358;1857
-1338;-74;1991
-1352;330;2552
-1334;560;3164
-1340;608;3831
-1308;580;4102
-1370;526;4540
-1344;244;4980
-1264;22;5488
-1308;-76;5610
-1278;-138;5588
-1294;-180;5573
-1266;-234;5699
-1342;-346;5771
-1328;-442;5896
-1264;-370;5875
-1320;-180;5624
-1390;206;5159
-1448;444;4540
-1442;572;3666
-1412;522;3268
-1476;324;2827
-1472;100;2317
-1456;-214;1983
-1456;-718;1444
-1372;-1114;1273
-1270;-1514;1086
-1312;-1840;1049
-1316;-2262;1043
-1306;-2538;1093
-1226;-2664;1150
-1250;-2760;1048
-1264;-2864;1235
-1274;-2798;1129
-1290;-2660;1180
-1288;-2532;1087
-1334;-2502;1083
-1382;-2328;1132
-1318;-2196;1138
-1414;-2192;1082
-1588;-2026;1274
-1538;-1998;1202
-1554;-1960;1186
-1556;-1972;1200
-1752;-1836;1256
-1838;-2022;1497
-1750;-2230;1420
-1674;-2336;1292
-1690;-2210;1236
-1642;-2084;1320
-1674;-2222;1252
-1670;-2328;1293
-1760;-2370;1431
-1968;-2606;1532
-1908;-2666;1625
-1702;-2560;1254
-1282;-2462;1048
-1144;-2470;1098
-1164;-2652;1058
-1286;-3262;1292
-1414;-3838;1817
-1476;-4302;2283
-1546;-4502;2766
-1488;-4704;3289
-1440;-4734;3936
-1394;-4694;4540
-1324;-4498;5122
-1250;-4218;5516
-1186;-3944;5895
-1126;-3650;6166
-1158;-3390;6301
-1216;-3296;6247
-1322;-3254;6309
-1220;-3014;6423
-1064;-2988;6484
-1028;-2940;6494
-1092;-2786;6522
-1038;-2686;6497
-1006;-2594;6478
-1072;-2616;6446
-1072;-2618;6497
-1154;-3028;6429
-1322;-3748;5960
-1504;-4374;5010
-1508;-4772;3829
-1302;-4596;2729
-1124;-4062;1714
-1160;-3052;1137
-1384;-2492;1087
-1562;-1858;1136
-1554;-1230;1436
-1632;-1024;1484
-1574;-1056;1507
-1550;-1138;1311
-1386;-1274;1206
-1466;-1424;1175
-1334;-1700;1167
-1214;-1784;1047
-1214;-1938;1016
-1210;-2184;1035
-1160;-2054;978
-1146;-1980;918
-1198;-1880;982
-1500;-1662;1183
-1598;-1442;1351
-1422;-1210;1190
-1492;-1306;1242
-1662;-984;1501
-1750;-800;1701
-1386;-398;1610
-608;-270;1363
222;-350;1144
824;-496;1141
1304;-798;1044
1490;-1060;978
1626;-1602;882
1854;-2064;889
1950;-2314;976
1954;-2654;999
1788;-2974;1090
1664;-3086;1045
1654;-3128;1043
1718;-3212;1016
1686;-3116;1064
1594;-3138;1008
1538;-2898;943
1444;-2352;805
1390;-2116;780
1386;-2444;803
1572;-2476;867
1790;-2302;881
1902;-2162;947
2088;-2014;1063
2112;-1880;1177
2152;-1884;1052
1988;-1846;1010
1822;-1772;913
1648;-1580;877
1542;-1520;859
1508;-1438;907
1564;-1498;836
1612;-1422;912
1502;-1188;981
1412;-1170;893
1376;-1112;897
1364;-1130;916
1308;-1126;912
1266;-986;856
1338;-1008;920
1306;-902;962
1262;-886;1042
1372;-730;1088
1332;-558;1208
1236;-390;1320
1152;-172;1426
1160;-224;1376
1140;-190;1330
1094;-228;1338
1026;-298;1229
1092;-410;1176
962;-774;1011
1092;-1484;698
1216;-2238;666
1318;-3034;934
1398;-3754;1250
1674;-4426;2123
2056;-4548;2821
2254;-4364;3636
2252;-4224;4531
2122;-3908;5202
2038;-3548;5439
2056;-3270;5569
1930;-2832;5828
2080;-2540;5834
2230;-2198;5777
2158;-2078;5970
2230;-2260;5871
2242;-2806;5661
2344;-3730;4939
2316;-4442;3889
1892;-4632;2973
1344;-4596;2038
1168;-4308;1458
996;-3928;1103
1038;-3420;898
1132;-2838;737
914;-2048;656
786;-1448;728
900;-1236;803
1212;-1438;770
1342;-1508;798
1302;-1438;775
1342;-1596;747
1348;-1902;692
1404;-2022;771
1724;-2418;842
1770;-2722;987
1810;-2528;1004
1790;-2392;1013
1872;-2324;964
2040;-2348;1034
2158;-2214;1232
2230;-2176;1164
2140;-2218;1080
2038;-2302;1127
2112;-2346;1135
2282;-2368;1278
2856;-2298;1617
3122;-2356;2189
3334;-2446;2570
3506;-2420;3337
3546;-2574;4068
3238;-2892;4868
2744;-3082;5719
1928;-3076;6273
930;-2852;6730
-104;-2418;6781
-822;-2290;6661
-1088;-2350;6548
-1298;-2388;6525
-1614;-2154;6365
-1760;-2224;6252
-1698;-2058;6245
-1464;-2108;6410
-756;-2070;6719
444;-2068;6832
1482;-2258;6567
2294;-2434;6105
3106;-2516;5093
3544;-2516;4053
3578;-2450;3035
3260;-2308;2275
2776;-2298;1564
2320;-2374;1178
1984;-2552;1051
2126;-2496;1108
2430;-2338;1294
2678;-2442;1602
2768;-2370;1650
2546;-2460;1456
2212;-2446;1290
2128;-2704;1134
2254;-2744;1300
2322;-2554;1264
2536;-2334;1421
2608;-2430;1485
2652;-2554;1605
2358;-2728;1444
2176;-2838;1223
1992;-2774;1164
2038;-3028;1270
1890;-3136;1264
1660;-2942;1053
1824;-2950;1047
2196;-2946;1380
2388;-2726;1476
2224;-2746;1368
2080;-2830;1291
2030;-2764;1286
2036;-2852;1274
2216;-2764;1338
2368;-2644;1475
2192;-2598;1220
2046;-2432;1184
2168;-2426;1271
2420;-2434;1385
2438;-2454;1402
2444;-2462;1369
2286;-2296;1294
2154;-2224;1135
2138;-2278;1093
